https://raw.github.com/BlueM/TEIShredder/master/test/Sample-1.xml, 4350,
https://raw.github.com/ericleasemorgan/epub/master/dracula.xml, 918520,
https://raw.github.com/jchartrand/CWRCEditor/master/resources/xml/poem_template.xml, 2337,
https://raw.github.com/jchartrand/CWRCEditor/master/resources/xml/letter_template.xml, 1749,
https://github.com/jpeak5/tei-examples/edit/master/4-TEI.xml, 226700,
https://github.com/paregorios/Mob-Epigraphy/edit/master/st-paul-outside/flavia-faustina.xml, 226700,
https://github.com/paddymcall/SARIT/edit/master/00-SARIT-TEI-header-template.xml, 226700,
https://github.com/steko/epidoc/edit/master/schema/tei-epidoc.xml, 226700,
https://github.com/emory-libraries-beckctr/belfast/edit/master/xml/simmons1.xml, 226700,
http://stephens-letters.googlecode.com/svn/trunk/StephensCorpus.xml, 418747,
http://doane-journal1852.googlecode.com/svn/trunk/Doane-Journal.xml, 578317,
http://phantoms.googlecode.com/svn/Phantoms/WebContent/data/TEI/cerami/L'uovo%20di%20Colombo/l_uovo_di_colombo_A1_messaggero.xml, 13002,
http://tei.hrit-php.googlecode.com/hg/tei_parser_full/xml/winchester.xml, 266169,
https://faulkneratvirginia.googlecode.com/svn/trunk/cocoon/data/tei/wfaudio22_1_2clip.xml, 4228,
http://lucius-c-smith-diaries.googlecode.com/svn/trunk/LCSmith-Diaries.xml, 217524,
http://music-encoding.googlecode.com/svn/branches/MEI_dev/customizations/mei-all_anyStart.xml, 4650,
http://phildict.googlecode.com/svn/trunk/Data/Wolff/WCED-A.tei, 497252,
http://tiro-interactive.googlecode.com/svn/prado/trunk/protected/Pages/TextManagement/Plugins/Definitions/ExampleXML.xml, 7380,
http://tiro-interactive.googlecode.com/svn/prado/trunk/protected/Pages/TextManagement/Plugins/Definitions/xmlchunk.cursus.xml, 3718,
http://menota.org/eksempler/AM_242_fol.xml, 13042,
http://menota.org/eksempler/Holm_perg_6_fol.xml, 8810,
http://quads.esds.ac.uk/projects/esds_odd.xml, 28690,
https://raw.github.com/sydb/TEI-in-Libraries/master/BestPractices/lib-header.odd, 88553,
https://svn.duraspace.org/view/fcrepo-mirror/fedora/trunk/src/demo-content/formatting-objects-demo/teixsl.xml?revision=7948&pathrev=7948, ,
http://www.wwp.brown.edu/outreach/seminars/uvic2007/schema/yaps.odd, 99067,
http://durito.cvs.sourceforge.net/viewvc/durito/durito/XMLDocs/PHO-Z_1_68.xml?revision=1.1, ,
http://sourceforge.net/p/algone/code/HEAD/tree/corpus/andersen/andersen_contes.xml?format=raw, ,
http://sourceforge.net/p/weboai/code/HEAD/tree/schema/teiHeader.xml?format=raw, ,
http://sourceforge.net/p/txm/code/HEAD/tree/trunk/corpora/web_graal/qgraal_frmod_2009-07-w.xml?format=raw, ,
https://tei-enrich.googlecode.com/svn/trunk/enrichRef-1.0.xml, 120106,
https://doane-journal1852.googlecode.com/svn/trunk/Doane-Journal-Custom.odd, 8242,
https://dkpro-core-asl.googlecode.com/svn-history/r1299/de.tudarmstadt.ukp.dkpro.core-asl/trunk/de.tudarmstadt.ukp.dkpro.core.io.tei-asl/src/test/resources/brown_tei/a01.xml, 56256,
https://oxygen-tei.googlecode.com/svn-history/r56/trunk/oxygen-tei/frameworks/tei/xml/tei/odd/p5subset.xml, 3491926,
https://tei-fr.googlecode.com/svn/trunk/Talks/2012-06-reggio/talk-editing.xml, 52433,
https://tei-fr.googlecode.com/svn/trunk/Talks/2012-06-reggio/tp-styling.xml, 7903,
https://tei-fr.googlecode.com/svn/trunk/Talks/2012-06-reggio/tp-oxygen.xml, 38158,
https://tei-fr.googlecode.com/svn/trunk/Talks/2012-06-reggio/talk-hdr.xml, 43582,
https://tei-fr.googlecode.com/svn/trunk/Talks/2012-01-caen/annotation.xml, 42870,
https://tei-fr.googlecode.com/svn/trunk/Talks/2013-05-barcelona/report.xml, 9549,
https://phildict.googlecode.com/svn-history/r194/trunk/Data/Wolff/WCED-A.tei, 489687,
https://phildict.googlecode.com/svn-history/r194/trunk/Data/Wolff/WCED-B.tei, 794862,
https://phildict.googlecode.com/svn-history/r194/trunk/Data/Wolff/WCED-D.tei, 411178,
https://phildict.googlecode.com/svn-history/r194/trunk/Data/Wolff/WCED-G.tei, 248019,
https://phildict.googlecode.com/svn-history/r194/trunk/Data/Wolff/WCED-S.tei, 793552,
https://tei2html.googlecode.com/svn-history/r465/trunk/samples/PhilippineFolkTales.xml, 293876,
https://berkeley-prosopography-services.googlecode.com/svn/trunk/data/AndreaSeri_teiCorpus-2011-04-01.xml, 570343,
http://svn.apache.org/repos/asf/forrest/trunk/examples/contentIntegration/src/documentation/content/xdocs/samples/xdoc.xml, 2313,
http://svn.apache.org/repos/asf/forrest/trunk/whiteboard/plugins/org.apache.forrest.plugin.input.tei/src/documentation/content/xdocs/sample/xdoc.xml, 17273,
https://raw.github.com/MedievalMatt/Piers-dev/master/XSLT/xml/CDescription.xml, 47107,
https://raw.github.com/tingletech/xtf-dsc/master/regress/CrossQuery/N-Stub/filesToID/ft1n39n7wg.xml, 1123,
https://raw.github.com/shlomif/Fiction-XML/master/perl/modules/XML-Grammar-Fiction/t/screenplay/data/tei/scenes-with-titles.tei.xml, 1091,
https://raw.github.com/BibalexIRILS/WAMCP/master/WAMCP/WebContent/XML/msDescBlank.xml, 2352,
https://raw.github.com/peterstadler/Emigrant-Letters/master/odd/personography.odd.xml, 18415,
https://raw.github.com/umd-mith/mishnah/master/data/tei/ref-toharot-split.xml, 2840,
https://raw.github.com/DigitalResearchCentre/tc/master/tei.xml, 1636,
https://github.com/opensiddur/opensiddur/blob/master/code/tests/transforms/flatten/unflatten2.xml, 48934,
https://raw.github.com/paregorios/apis-format/master/files/columbia.apis.p179.xml, 10771,
https://raw.github.com/clioweb/travails/master/docs/tei/correspondence/Ce-Br(43-09-22).xml, 2645,
https://raw.github.com/wp-plugins/anthologize/master/tests/teiApiTests/test.xml, 11770,
https://raw.github.com/eXist-db/matumi/master/encyclopedias/persons.xml, 22911,
https://raw.github.com/bhb/ruby-spellcheck/master/test-data/0643.xml, 18458,
https://raw.github.com/nkallen/perseus-greco-roman/master/Plutarch/opensource/plut.comp.phil.flam_gk.xml, 10222,
https://raw.github.com/MedievalMatt/Piers-dev/master/XSLT/xml/SJEx.xml, 10827,
https://raw.github.com/nweiler/LeeToWells/master/LeeToWellsAug.15.1904.xml, 11098,
https://raw.github.com/neelsmith/hmt-iliad10/master/texts/editionsD/scholia/VenetusA-Scholia-eng.xml, 226700,
https://raw.github.com/neelsmith/hmt-iliad10/master/texts/editionsD/scholia/VenetusA-Scholia-ned.xml, 226700,
https://raw.github.com/neelsmith/hmt-iliad10/master/texts/editionsD/scholia/VenetusA-Scholia.xml, 226700,
https://raw.github.com/SAA-SDT/eac-cpf-taglibrary/master/tei_examplefiles_florence/EAC-CPF_TagLibrary_elementDescription_TEI_essai1.xml, 11890,
https://raw.github.com/jpeak5/tei-examples/6e4059bfb9e39bbf62e388d1369106644e360e0b/3-TEI.xml, 10512,
https://raw.github.com/nowviskie/Swinburne/c1ef50dfe0e4a5bcd805f77cf977f672d5e905b3/xml/pubhistory.xml, 12300,
https://raw.github.com/performant-software/juxta-ws-ruby/master/test/good-testdata/encoding.xml, 101336,
https://raw.github.com/performant-software/juxta-ws-ruby/master/test/good-testdata/frank-1831.xml, 631087,
https://raw.github.com/steko/epidoc/master/guidelines/src/documentstructureintro.xml, 11851,
https://raw.github.com/steko/epidoc/master/guidelines/src/abbreviationsnotunderstood.xml, 4702,
https://raw.github.com/xbib/xbib/master/textmining/citparse/src/test/resources/org/grobid/core/annotations/resTeiStAXParser/703376.tei.xml, 4451,
https://raw.github.com/xbib/xbib/master/textmining/citparse/src/test/resources/org/grobid/core/annotations/resTeiStAXParser/10000050.tei.xml, 427726,
https://raw.github.com/xbib/xbib/master/textmining/citparse/src/test/resources/org/grobid/core/annotations/resTeiStAXParser/20000006.tei.xml, 14310,
https://raw.github.com/xbib/xbib/master/textmining/citparse/src/test/resources/org/grobid/core/annotations/resTeiStAXParser/sample-1.tei.xml, 2125,
https://raw.github.com/xbib/xbib/master/textmining/citparse/src/test/resources/org/grobid/core/annotations/resTeiStAXParser/sample-2.tei.xml, 8607,
https://raw.github.com/xbib/xbib/master/textmining/citparse/src/test/resources/org/grobid/core/annotations/resTeiStAXParser/sample-3.tei.xml, 312495,
https://raw.github.com/xbib/xbib/master/textmining/citparse/src/test/resources/org/grobid/core/annotations/resTeiStAXParser/sample-4.tei.xml, 287721,
https://raw.github.com/xbib/xbib/master/textmining/citparse/src/test/resources/org/grobid/core/annotations/resTeiStAXParser/sample-5.tei.xml, 1536776,
https://raw.github.com/hcayless/tei-string-range/master/bgu.1.116.xml, 10248,
https://raw.github.com/viscenter/Server_side/master/ctsPlay_2/xml-tabulator/BonniesFiles_jb/John1-lat.xml, 11738,
https://raw.github.com/viscenter/Server_side/master/ctsPlay_2/xml-tabulator/BonniesFiles_jb/Mark-Latin-NIV.xml, 152316,
https://github.com/dhamma/tipitaka/raw/master/cst4xml-devanagari/e1213n.nrf.xml, 226700,
https://raw.github.com/Edirom/WeGA-WebApp/master/example-data/letters/A0414xx/A041401.xml, 10223,
https://raw.github.com/Edirom/WeGA-WebApp/master/example-data/letters/A0414xx/A041404.xml, 6992,
https://raw.github.com/Edirom/WeGA-WebApp/master/example-data/letters/A0414xx/A041425.xml, 9016,
